transaction_hash,block_number,date,asset_id,seller,buyer,maker,taker,sale_price_eth,sale_price_usd
0xe27e1fc58b45c6f909774349c7e66ab31cdcc61c682a4c175f3a0b89352567a5,13870484,2021-12-24,12500,0x605c51ac5cdb0e0eaf6cd65425859ed61fe5f89a,0x4af807f19aa181fa3eae8bc7481e571c039f2edc,0x4af807f19aa181fa3eae8bc7481e571c039f2edc,0x605c51ac5cdb0e0eaf6cd65425859ed61fe5f89a,4.8,19744.944
0x7419aa6ad6d30277174e8c6217b5691d448121a4d35c95254d5302d78bb68664,13870468,2021-12-24,12684,0xcb3408bad3192777e561b362e8467c213231ef9f,0x8908c5e5af7cb6e6b9f985b34e2fe966e72b50cb,0xcb3408bad3192777e561b362e8467c213231ef9f,0x8908c5e5af7cb6e6b9f985b34e2fe966e72b50cb,5.39,22171.926699999996
0x496d0e74c271e0b550355e9cc6de9cd3ea544d5df29a8e343f822ec5cedfa709,13870439,2021-12-24,9314,0x75640b1eb20e9473ad40fcb600b016eefcae2a7f,0x4fe4be86382fea673619d303b31b5354de4111d2,0x75640b1eb20e9473ad40fcb600b016eefcae2a7f,0x4fe4be86382fea673619d303b31b5354de4111d2,6.1,25092.532999999996
0x4cc40f88408ecd527ceebdd65332f43001a9dc9e3920ebc92683c27e15119124,13870439,2021-12-24,6445,0xf2ff0e3d2673f924e98d6598f4f1dbe914e7ceba,0x901b676e27fa9ced94dcea48f73c97780b908311,0xf2ff0e3d2673f924e98d6598f4f1dbe914e7ceba,0x901b676e27fa9ced94dcea48f73c97780b908311,4.7,19333.591
0xbc655a7ac4821032411b9c0116eca99a81937a699612aef8a60f58665c6440cc,13870354,2021-12-24,17919,0x6b3bacba7a6da1d6660079f5fd49fdc167ec5783,0x168475730ee827adafc193612d41651e3658e600,0x168475730ee827adafc193612d41651e3658e600,0x6b3bacba7a6da1d6660079f5fd49fdc167ec5783,5.0,20567.649999999998
0x3d25b2e0ffe74e7d802532a1b7787b32923c491bb99232ab547f36bacb460ab2,13870349,2021-12-24,8291,0x64440444a1fd95d271438b7b0199ea5f1844661b,0x955fbfe3b97993880143e9eb307c39aedd7cc8a4,0x955fbfe3b97993880143e9eb307c39aedd7cc8a4,0x64440444a1fd95d271438b7b0199ea5f1844661b,12.0,49362.36
0xc943081be2e1f5fb68d0dc36c2d304c2dd31808f6dfe0b68edf0fa42139dc776,13870345,2021-12-24,1568,0x136206a1bccd0e4f96da4b4e04d6f9f8c08b3617,0x132ee3678e0333dda798e91f51a16873a414008a,0x136206a1bccd0e4f96da4b4e04d6f9f8c08b3617,0x132ee3678e0333dda798e91f51a16873a414008a,5.17,21266.9501
0x5f7f9a3137c46675736a82bd99046638036a558fd21b09bfadd75c2cf98a279f,13870258,2021-12-24,12903,0x605c51ac5cdb0e0eaf6cd65425859ed61fe5f89a,0xde86fd1404404a43909b06a63e40f331f0903eaa,0xde86fd1404404a43909b06a63e40f331f0903eaa,0x605c51ac5cdb0e0eaf6cd65425859ed61fe5f89a,7.111,29251.31183
0xda48cd28cc82eb7e8b30bbf885b867ec02519b849f1cc6e30d046c35b8700771,13870248,2021-12-24,16529,0x4d6afe95850212a15ff41038c3d836a81a11cd10,0x810513f1c07b27b9972074a7c28cb5fac2d5811d,0x4d6afe95850212a15ff41038c3d836a81a11cd10,0x810513f1c07b27b9972074a7c28cb5fac2d5811d,17.96,73878.9988
0x625146a02ffe30d7d612e969f8611d0e42450b6d8962dd8fe25303da602d0e74,13870153,2021-12-24,163,0xdcb73ddbafb36646c12f5f4146671573ab0a14c5,0x4b79240d5bf8cdbcde85b47b3e41b7169241faf1,0xdcb73ddbafb36646c12f5f4146671573ab0a14c5,0x4b79240d5bf8cdbcde85b47b3e41b7169241faf1,4.9,20156.297
0x5feae5f60ffb0d79973b930062805b6e2fb85a63036c940ca94053e704686635,13869977,2021-12-24,7387,0xb7d2afa8b6932f0603483660572f9ba0c9852845,0x133910578987c4777f21068fb4df97ef226faafc,0x133910578987c4777f21068fb4df97ef226faafc,0xb7d2afa8b6932f0603483660572f9ba0c9852845,5.5,22624.414999999997
0x616ed2be1013d34e5a8e0a9ff3eea1d04ecbd0069754aa54403583b89be81d6b,13869951,2021-12-24,14888,0x8ffa85a0c59cf23967eb31c060b2ca3a920276e1,0x90c55068f046e0b53f46da3b87d0769c307db95e,0x8ffa85a0c59cf23967eb31c060b2ca3a920276e1,0x90c55068f046e0b53f46da3b87d0769c307db95e,8.0,32908.24
0x62da8c11b1a69181972eef09089e4960a512ffdbf31b9a989d403682e0699edd,13869950,2021-12-24,15906,0xe266db850e931d39af1f260930a044d83261c4f9,0xc13f8ea701959c574fa6d80d1589a675400255d8,0xe266db850e931d39af1f260930a044d83261c4f9,0xc13f8ea701959c574fa6d80d1589a675400255d8,4.9,20156.297
0x19fde04ef08efa0f785f25e773cb48c1ea02a0e56e29d6e79794ea50a188d4e1,13869927,2021-12-24,15837,0x93c22236cec86c4451bf266218f8ab6216d7866f,0xf3462ad6856678f434b0e6f6f7008d9f2f725b40,0x93c22236cec86c4451bf266218f8ab6216d7866f,0xf3462ad6856678f434b0e6f6f7008d9f2f725b40,7.5,30851.475
0x7afcf51e6cc05ca356489babde44581729682e00182b0882598229f5bcda8e8a,13869855,2021-12-24,6147,0x4f94fa697f4eaa8c25a097fa0c9d254cdb114465,0x204ca89ffa3602246f7422097f9ccfcb00a6bd76,0x4f94fa697f4eaa8c25a097fa0c9d254cdb114465,0x204ca89ffa3602246f7422097f9ccfcb00a6bd76,5.0,20567.649999999998
0x7284feae3fa9b3b5146929923e7a4ebb3825b49ba7bab05625b84bf50152e0db,13869832,2021-12-24,13509,0x575740f581038f792425670fa6bfebcc8e4dcdff,0x4c29094caaa20cea3a838637a5fe2ef573244459,0x575740f581038f792425670fa6bfebcc8e4dcdff,0x4c29094caaa20cea3a838637a5fe2ef573244459,4.65,19127.9145
0x8112e63fc5d4fa68fc87ad07b412d6b6b924951e46d6d07d14f6ea1a61ca7688,13869781,2021-12-24,9788,0x4df323b13f3d39183b6e40573600c10ea2f4ed57,0x7d25b22fd21825d62bc87c5136b2190a92b62ad0,0x4df323b13f3d39183b6e40573600c10ea2f4ed57,0x7d25b22fd21825d62bc87c5136b2190a92b62ad0,4.69,19292.4557
0x9abdcb12963344deea7e5fadad5408551f8ec9a3dc8855133e0f128ed181dbe1,13869663,2021-12-24,13588,0x575740f581038f792425670fa6bfebcc8e4dcdff,0x4c4ac5781723ee8f73ab739420e0050263ffb34e,0x575740f581038f792425670fa6bfebcc8e4dcdff,0x4c4ac5781723ee8f73ab739420e0050263ffb34e,6.5,26737.945
0xa0876a13a79946e0ad4eacdc9e5e1330165152abbe0ad9a1540918f7762757c8,13869654,2021-12-24,12808,0x6bd4a8d3d91c59cdd3af19526f48deb01321cb67,0xe3a89beba9210f8552d3b51018387c1b009a34ba,0x6bd4a8d3d91c59cdd3af19526f48deb01321cb67,0xe3a89beba9210f8552d3b51018387c1b009a34ba,13.93,57301.47289999999
0xa818c06ee92d2851c120c4250757603585fc913eeb46f688879bbea9d363d60f,13869539,2021-12-24,13747,0xcdc43cd780362ece3719e9eafb03c9e1463e246a,0x4c5a99b38fc91612ef64a30b7f5e3e176411222c,0xcdc43cd780362ece3719e9eafb03c9e1463e246a,0x4c5a99b38fc91612ef64a30b7f5e3e176411222c,4.65,19127.9145
0xfbabad9fcd87dbbfee6b1a003c50fcb4578bddc37904845565804ce4cb1efb8f,13869487,2021-12-24,1726,0x850c66c232987bd20059c49ef79e3f2ce3612845,0x8b3f4eb783270aefaac9238ac1d165a433c8fbf3,0x850c66c232987bd20059c49ef79e3f2ce3612845,0x8b3f4eb783270aefaac9238ac1d165a433c8fbf3,4.6,18922.237999999998
0x0327d975eddbcc71dc2f2201e2287b1bb31b0a91f156547535ff2ea94d395ff8,13869482,2021-12-24,15000,0x8ffa85a0c59cf23967eb31c060b2ca3a920276e1,0x5daae7ff552f4f0e4181318b9652b026292b3ff4,0x8ffa85a0c59cf23967eb31c060b2ca3a920276e1,0x5daae7ff552f4f0e4181318b9652b026292b3ff4,5.0,20567.649999999998
0x54bdf43fdcfb57dba328932aebb9e5282f05700584a5165814df3613b5c56e5c,13869443,2021-12-24,2915,0x99ba29ba70bb05bc1a5c0be06f54b922388af4e3,0x8f59bf1cffa87b600f3387a9cbcf6f01a3776265,0x8f59bf1cffa87b600f3387a9cbcf6f01a3776265,0x99ba29ba70bb05bc1a5c0be06f54b922388af4e3,11.0,45248.829999999994
0xcb0e9b67957340e5ccc565793ad7bb13d459b3f0a639fe4b80861eddbf3d1652,13869325,2021-12-24,9928,0xcc8a435bff6c25948e05250f5e25d3321686e389,0x53dbe65b698333c18f25bd5d139e9529c2040dab,0xcc8a435bff6c25948e05250f5e25d3321686e389,0x53dbe65b698333c18f25bd5d139e9529c2040dab,4.6,18922.237999999998
0x3c41364b7e1440f88502cf47711e8b2b07512816aacc5fb00a7f4af14a06340d,13869320,2021-12-24,6923,0xd86df99e5e36f06e8a52252d3299e648c3d8ffe4,0xbcc25401a5ca3035d00813bf01ed3728db95c755,0xbcc25401a5ca3035d00813bf01ed3728db95c755,0xd86df99e5e36f06e8a52252d3299e648c3d8ffe4,4.5,18510.885
0x548cede1b9732c841fa8bc265701c7399c035e8b5bd812f7cf8ff49783ace291,13868805,2021-12-24,15670,0x0d5d07b64e2dc7acee7ce0e17d4749a301499468,0xaf0ae87cb25d066c60254cce3be06d4b15ee304d,0x0d5d07b64e2dc7acee7ce0e17d4749a301499468,0xaf0ae87cb25d066c60254cce3be06d4b15ee304d,4.99,20526.5147
0x776dd7bfa2f806eec74f9aa295da4bdb319fa2335e1853a73c4b4ebba8a447a6,13868790,2021-12-24,2413,0xda9d7c1c84c7954ee7f5281cdcddad359ee072e6,0xff053da57e249b4db80de97297f84f25f10b650c,0xff053da57e249b4db80de97297f84f25f10b650c,0xda9d7c1c84c7954ee7f5281cdcddad359ee072e6,0.1,411.353
0x16b0db87071b1e30cdfa19ce3965eae5c61b07c4a0782a37d6fdc22a538d83eb,13868626,2021-12-24,2284,0x4cb4c2f595e737ffa135773cdda8ee482ba52a89,0x8c7841dd5901bd2ef3114a4e6dd13dc62a74e653,0x8c7841dd5901bd2ef3114a4e6dd13dc62a74e653,0x4cb4c2f595e737ffa135773cdda8ee482ba52a89,6.8,27972.003999999997
0xd6ddb205f0aecfd89d88b414024ad3ffce0d1a3327bee6ec452d32a9856740ee,13868620,2021-12-24,7033,0x21cf5649ee1a9362202ebff266ef7bbc8c26a917,0xbb7dc578f6feeaceb35d3962c4b388e2a2994fc7,0xbb7dc578f6feeaceb35d3962c4b388e2a2994fc7,0x21cf5649ee1a9362202ebff266ef7bbc8c26a917,5.7995,23856.417234999997
0x454e06fb1367d31a8619ab5ba421ac6864a79b9f0cd1c2bdde8c253f2a34472a,13868451,2021-12-24,8979,0x1ae6a4d3078b951438d1aa64de6c1e4e033913d6,0x3da7e81ea5894050e43bde4ea5d1e15e67f2845d,0x1ae6a4d3078b951438d1aa64de6c1e4e033913d6,0x3da7e81ea5894050e43bde4ea5d1e15e67f2845d,6.0,24681.18
0xd714c84518be0e4d0fce63363df4876ba8f54659aed06a8fd731aafe9e5df61f,13868446,2021-12-24,14753,0xb029eef1f5505764d0df1750f55612958547de57,0x89b7a8a1f426fe510e622e7866afd322d33c2940,0xb029eef1f5505764d0df1750f55612958547de57,0x89b7a8a1f426fe510e622e7866afd322d33c2940,4.88,20074.0264
0x65167921c13f2752d473f491bd944f903e123563d051bc0540e4d010baf05d07,13868429,2021-12-24,5866,0x89b7a8a1f426fe510e622e7866afd322d33c2940,0xf224837e13b1a745574ef68a73427b0063f266f1,0xf224837e13b1a745574ef68a73427b0063f266f1,0x89b7a8a1f426fe510e622e7866afd322d33c2940,17.5,71986.775
0x0b30b7e404d1a67804c0f6a46ee73f8496323609ab0c106b96f100bb7a4f894a,13868243,2021-12-24,6065,0x2be830c9c4a3eb3f9ebf736eed948e9ec1f1f33b,0x4fcea0a8fc0df0ce0d653ece0c79e2b75a30f4d0,0x2be830c9c4a3eb3f9ebf736eed948e9ec1f1f33b,0x4fcea0a8fc0df0ce0d653ece0c79e2b75a30f4d0,9.98,41053.0294
0x6be7694cd421902d008c2797b604313022aa680af60ac73a8f3f95b5b905595a,13868057,2021-12-24,4364,0x8629396e39997886cf31fc77a2761c5a58247268,0x5edc480f5af1de8e892de46c85d357ebf4bc6c9c,0x8629396e39997886cf31fc77a2761c5a58247268,0x5edc480f5af1de8e892de46c85d357ebf4bc6c9c,5.5,22624.414999999997
0x358ee8825aaba336a02b7abe3fdda7b05af750be54fe737921bf3cca9ccb4269,13868027,2021-12-24,5177,0x8d5d0330498a7578d1bed4539712ccbb7e8dca30,0xdf565fc181acf8cb2d28e06f1df3fddbb7dc5930,0x8d5d0330498a7578d1bed4539712ccbb7e8dca30,0xdf565fc181acf8cb2d28e06f1df3fddbb7dc5930,9.99,41094.1647
0xa51e79acc91514373e141570f4a8af95ad4356249cd200baa7a30a8a2e49d443,13867887,2021-12-24,10948,0x762b34974ecdbcf8d9015125a48f7b4b6cbaa205,0x29adaa4bbef7f689f5e4ab2c645f12e1b25eaafd,0x762b34974ecdbcf8d9015125a48f7b4b6cbaa205,0x29adaa4bbef7f689f5e4ab2c645f12e1b25eaafd,4.8669,20020.139157
0x709b83d507ea1e5c0a50bcdf2e8424825f41544f2f1791a5bacd21d6f322ced6,13867745,2021-12-24,2986,0xcf9cffab7e278ad5190339d991e04d3949b89452,0x6592cbf0d1f8ac06e111abef46b1c26476439f46,0x6592cbf0d1f8ac06e111abef46b1c26476439f46,0xcf9cffab7e278ad5190339d991e04d3949b89452,0.002,8.22706
0xcea9ce42a6d0c1e4c893b9d5dc37d6b907ae03347ef300729dfcc015d1c1404a,13867697,2021-12-24,10116,0xcf9cffab7e278ad5190339d991e04d3949b89452,0x6592cbf0d1f8ac06e111abef46b1c26476439f46,0x6592cbf0d1f8ac06e111abef46b1c26476439f46,0xcf9cffab7e278ad5190339d991e04d3949b89452,0.002,8.22706
0x6e7626659ce7e7d407c28d3c54cb0d348aac97541aa85d8750e5fa0c9cb8220f,13867688,2021-12-24,2343,0xcf9cffab7e278ad5190339d991e04d3949b89452,0x7dfaa5d4a461fdfb34e005807af81a06dce9aff6,0x7dfaa5d4a461fdfb34e005807af81a06dce9aff6,0xcf9cffab7e278ad5190339d991e04d3949b89452,0.003,12.340589999999999
0x9f620c34ccc7fc0f326f8b44469ba1f2a83bc36f63548bd2f41cb3133b6a6437,13867505,2021-12-24,14300,0xbb13da09cc9c97ae3d6e3a96eda62efbb8868c67,0xb6d9353db4a923a378d5b1da096d04f3704e421b,0xbb13da09cc9c97ae3d6e3a96eda62efbb8868c67,0xb6d9353db4a923a378d5b1da096d04f3704e421b,5.88,24187.556399999998
0xbe7d185e4b53df9cb9519324e5e013e20e24c183dc0102cf06d18b58ce2cdb18,13867403,2021-12-24,11557,0x8ed55d7ae8a86032bfb78eedfd318086f9bc43bc,0xb31b5c2499f2b0a29e4507bc062cb1a56104e5e0,0x8ed55d7ae8a86032bfb78eedfd318086f9bc43bc,0xb31b5c2499f2b0a29e4507bc062cb1a56104e5e0,4.998,20559.42294
0x4826dc0e18272e529a1f71c19fda99164e6db67830097de379e1ab18284a96fc,13867371,2021-12-24,5177,0x66c1ee424be305d2245e742b87bfdc15e6020214,0x8d5d0330498a7578d1bed4539712ccbb7e8dca30,0x66c1ee424be305d2245e742b87bfdc15e6020214,0x8d5d0330498a7578d1bed4539712ccbb7e8dca30,1.0,4113.53
0x78f1e2919399b6fa0b491808edb7d4273ff0003e4f18603edb4dff76858d55ac,13867201,2021-12-24,17325,0x652c09da7cfc545ae2c7cbc36799cf90fc8c0bff,0x609693b7d903560ffe5ce21b76be1cfe3bec8e31,0x652c09da7cfc545ae2c7cbc36799cf90fc8c0bff,0x609693b7d903560ffe5ce21b76be1cfe3bec8e31,5.29,21760.573699999997
0x7c7f289a4a4b9f1fb5519aae10dc96830597e5885a5e71544fc2e255561193fd,13867166,2021-12-24,11079,0x46a49fc321d0c7f2e566b8cc1b0080be92e3e0f5,0xe8d79c4a99e4b373105fce47eb87f61577a0feb0,0xe8d79c4a99e4b373105fce47eb87f61577a0feb0,0x46a49fc321d0c7f2e566b8cc1b0080be92e3e0f5,5.4,22213.062
0x4770c1487a104ea2d2b84db5113c6962a567698f0246ecbf45321fc37da79ffd,13867132,2021-12-24,18018,0xa0fd2f4ca2cc1765fb90cec435304a4947da4701,0x5042876dd17291dd8977ce8cbc06fb91233bb9cb,0x5042876dd17291dd8977ce8cbc06fb91233bb9cb,0xa0fd2f4ca2cc1765fb90cec435304a4947da4701,5.46,22459.873799999998
0x8a12a4bcd6271609c9cce6435453bab7a338362ddc956845f33b9dfc8c811894,13867112,2021-12-24,17944,0x8672b0ebc3ec7525e3a973be338298e28c273fc2,0x8354976e74a9eee7f6e1980e5f9ce87c568c38be,0x8354976e74a9eee7f6e1980e5f9ce87c568c38be,0x8672b0ebc3ec7525e3a973be338298e28c273fc2,5.0,20567.649999999998
0xc114e5c681afae2120d466cb7aa4e2814ad0d4d7ba6e882474d34b0f6096b945,13867103,2021-12-24,4231,0xa4f97542f9fc80f9c059b0f67d4131a41e18c02f,0xd06fcd267de8c54da81ddd85d19f342d5dc0ff4d,0xa4f97542f9fc80f9c059b0f67d4131a41e18c02f,0xd06fcd267de8c54da81ddd85d19f342d5dc0ff4d,5.15,21184.6795
0xd428abfaea7d6eb82969c70a03f6a3155f906fd7a1bc420f0763b2e010bc18c7,13867015,2021-12-24,14762,0xd3ebefbe301f3890f402dd5014f21adf91ab10ab,0x8b3ee0415d6062f9a318fac280d504601fad257b,0x8b3ee0415d6062f9a318fac280d504601fad257b,0xd3ebefbe301f3890f402dd5014f21adf91ab10ab,5.1,20979.002999999997
0xc1fb622f57a10226e3cab308d876fd1041af906dfe45e3a864ccbf8fba87774e,13866852,2021-12-24,4676,0x87ef8e3a122af6118502996a7e2b916b3db82913,0xc80cf238c3fdec3fd65077f5e31dfca0a90ba647,0x87ef8e3a122af6118502996a7e2b916b3db82913,0xc80cf238c3fdec3fd65077f5e31dfca0a90ba647,4.93,20279.702899999997
0xbb6fd8e6e97144b328bc0476290fc2840ed2f99a6a772b7e92878a28d0bc95b6,13866844,2021-12-24,4231,0xc80cf238c3fdec3fd65077f5e31dfca0a90ba647,0xa4f97542f9fc80f9c059b0f67d4131a41e18c02f,0xa4f97542f9fc80f9c059b0f67d4131a41e18c02f,0xc80cf238c3fdec3fd65077f5e31dfca0a90ba647,4.14,17030.014199999998
0x90a8f9d5ed5fe78fac1034b88d448d28a278eef6ff985ccee73672726e446e96,13866822,2021-12-24,17678,0x7f648e94a093f4426ebacf6ff8799d57f4bcd22e,0xce5f449d1e592f50cd77e92a7e5d40223e52b5d8,0x7f648e94a093f4426ebacf6ff8799d57f4bcd22e,0xce5f449d1e592f50cd77e92a7e5d40223e52b5d8,6.88,28301.086399999997
0x3bb8f973d26f7ab715b55ab1c7f11745216f181ba380331f909d1d77fc489cc0,13866798,2021-12-24,6799,0xd0fc597df9f9a9fe001c11e92b2ecdb8b6535083,0x9d61789396e40d2e3e36bfe7ffb241423a13e106,0xd0fc597df9f9a9fe001c11e92b2ecdb8b6535083,0x9d61789396e40d2e3e36bfe7ffb241423a13e106,5.99,24640.0447
0x0d3e37d4fc586b5941a9d3f00d755fc1c0061b4f87359b1d51b37e6578ce5467,13866776,2021-12-24,6339,0xd9dc877ca121a9a67a4bb62959204d575975fce3,0x39d0792ad8a277af90b91c32eabc2aef37f8c151,0x39d0792ad8a277af90b91c32eabc2aef37f8c151,0xd9dc877ca121a9a67a4bb62959204d575975fce3,4.21,17317.9613
0x41c1be7c3c0b2ed44dd44e16c058e5eb4ac428b319aa38935711cd11cb34a0bb,13866775,2021-12-24,6484,0x20335c504a4f0d8db934e9f77a67b55e6ae8e1e1,0x65657e65292c3dfd4c67bcec2d22fc44de87702e,0x65657e65292c3dfd4c67bcec2d22fc44de87702e,0x20335c504a4f0d8db934e9f77a67b55e6ae8e1e1,7.0,28794.71
0xbd53a4de3e5b957bee48162166a14c2a3aa99435a320741db8753f1615abc428,13866772,2021-12-24,6272,0xd9dc877ca121a9a67a4bb62959204d575975fce3,0x3a924043293b19cdbeb7aede480874de8ff55253,0x3a924043293b19cdbeb7aede480874de8ff55253,0xd9dc877ca121a9a67a4bb62959204d575975fce3,2.7016999999999998,11113.524000999998
0x0fbb24ecedc4657b75f6514dbb8c87423bf492f40acbce21cf5bd725406cfb44,13866765,2021-12-24,12796,0xffacee28004c857ef41a8b6ebd82e8c6d2c68355,0xa59c7bb78c29110c874f1915c7d4d5a2a7916d7f,0xffacee28004c857ef41a8b6ebd82e8c6d2c68355,0xa59c7bb78c29110c874f1915c7d4d5a2a7916d7f,4.8,19744.944
0x449ef37bb2399a8fb0cde97ef7e7db7dea00ed195d82067f54ef1db1cca7f3ac,13866750,2021-12-24,6182,0xd9dc877ca121a9a67a4bb62959204d575975fce3,0x0bb79065b901aae0ed15526b1fafdfd4f72fcbd0,0x0bb79065b901aae0ed15526b1fafdfd4f72fcbd0,0xd9dc877ca121a9a67a4bb62959204d575975fce3,4.8,19744.944
0xbb12a6b1dda8d1b2c7b5fc7ee43c1b4ab7d3d7894e3abbc127a64b901cb5ef79,13866731,2021-12-24,8990,0xe3d363ff73695b4fbaaacb375f6c83081b254148,0xcaf004ec80c519fb1ec943f3f7a6b112bc291649,0xe3d363ff73695b4fbaaacb375f6c83081b254148,0xcaf004ec80c519fb1ec943f3f7a6b112bc291649,4.89,20115.161699999997
0xd51afdb566d859b95bf2563e1c7fe180228d3fdfa912fecc83763defba85acf4,13866631,2021-12-24,6847,0xcaf004ec80c519fb1ec943f3f7a6b112bc291649,0xb1e079854268985431935ce53aa54c8e1722fa0d,0xcaf004ec80c519fb1ec943f3f7a6b112bc291649,0xb1e079854268985431935ce53aa54c8e1722fa0d,8.5555,35193.305915
0x6609baf24ddbc2661800393ff2039a3fed91e2637df60042381088b6f9ae9dd9,13866495,2021-12-24,6149,0x9a87789a66b7ba5bceb508a43cd9edf5aea6646f,0x28f9e3c3146346e2b33a78561c607871bbdaa3e3,0x28f9e3c3146346e2b33a78561c607871bbdaa3e3,0x9a87789a66b7ba5bceb508a43cd9edf5aea6646f,6.8,27972.003999999997
0x46a142817831d3e45b9a1d03976a6049e7ed15022462acab74d3b1b6fca904d2,13866421,2021-12-24,2490,0x20fba289cd27d7fb29caf370e5ce6beb97ef8277,0x9c43ab91e02acb20d5b0f8b6f9d2ba7c2d2a926c,0x9c43ab91e02acb20d5b0f8b6f9d2ba7c2d2a926c,0x20fba289cd27d7fb29caf370e5ce6beb97ef8277,6.15,25298.2095
0x12b6b40fdd6a5b9a62e2eca5a9220a5fec596d54718b8c9e82efa54aac882eb4,13866419,2021-12-24,9863,0xb229ecf127fa0b6819b0369a616aaefaf6c1c314,0xbf1705cc4d4f15fb278189648642253ff8ccba2e,0xb229ecf127fa0b6819b0369a616aaefaf6c1c314,0xbf1705cc4d4f15fb278189648642253ff8ccba2e,6.49,26696.809699999998
0x75bf13192ed0940a362af916100efe87916b2c832b8d4e0a3186da742e073888,13866263,2021-12-24,12420,0x4c4ac5781723ee8f73ab739420e0050263ffb34e,0x48d90134c7961c2157f6200e93d6c7596193ac13,0x4c4ac5781723ee8f73ab739420e0050263ffb34e,0x48d90134c7961c2157f6200e93d6c7596193ac13,6.0,24681.18
0x130be5b2e9dd2acad7a5e60996865634a74c0cb2f889efb91256bf7cb66c3bf1,13866227,2021-12-24,13048,0xf25e4e156ec12450b8102061be2c1b0590723717,0x08ea0260d3573023619ea884533fcc3aa0b25e68,0xf25e4e156ec12450b8102061be2c1b0590723717,0x08ea0260d3573023619ea884533fcc3aa0b25e68,5.72,23529.3916
0xaf9f09db38b2a0c4bd49b236c05d78e9b75fabf68381406fc3524aab34bb01ec,13866179,2021-12-24,2416,0x1f2a9ca494a1f29a8dd736ff8f589b1f2e9f3a07,0x42548a143764550be44273dffb098103625fd965,0x1f2a9ca494a1f29a8dd736ff8f589b1f2e9f3a07,0x42548a143764550be44273dffb098103625fd965,4.88,20074.0264
0xd3f875c30e19c4d962707552fff562f555527c8c1b7a1287f1201a802469a65b,13866141,2021-12-24,1931,0x13c8817d021be946d81f46e2289e01a26d3e542a,0x9a8ab897dc7bed7dc8b849cc7ab29173bbcf4f5b,0x9a8ab897dc7bed7dc8b849cc7ab29173bbcf4f5b,0x13c8817d021be946d81f46e2289e01a26d3e542a,3.71,15261.1963
0xcc38a80b956e0748dc7481b93863b8b5d0aa7d9b140e7ecf592a3c10e1c29649,13865988,2021-12-24,14023,0x735ed02655bca15ec46491c0de4946591135459b,0xb7d9945166e3da89ee4c0947230753d656d116a5,0xb7d9945166e3da89ee4c0947230753d656d116a5,0x735ed02655bca15ec46491c0de4946591135459b,11.0,45248.829999999994
0xb882ed80313e20758516feb42e02741b988b2879a026569f0a3a76711f5edda9,13865985,2021-12-24,2661,0xd657741a67d86ae351518415ac2ff5ead6d664dd,0x364e57926d3b171aa3cee641cf9922c70264a2c3,0xd657741a67d86ae351518415ac2ff5ead6d664dd,0x364e57926d3b171aa3cee641cf9922c70264a2c3,5.95,24475.5035
0xf583c2efcf2ce1e8c68db1d070500731b166e729951c8e950c6717d6084ad94c,13865894,2021-12-24,15006,0x8629396e39997886cf31fc77a2761c5a58247268,0x7ef594cbc4e318d82ee9e4ecea9aca54100bceba,0x8629396e39997886cf31fc77a2761c5a58247268,0x7ef594cbc4e318d82ee9e4ecea9aca54100bceba,5.2,21390.356
0xb33ef4cdc83226bc9422e5f6b510ab67852e7bcd309404194e5f2f4e142d78c3,13865864,2021-12-24,17099,0xd2db35024d1817defd4bb8617bdd7f05c07a870e,0x08ea0260d3573023619ea884533fcc3aa0b25e68,0xd2db35024d1817defd4bb8617bdd7f05c07a870e,0x08ea0260d3573023619ea884533fcc3aa0b25e68,5.95,24475.5035
0xf5fb6be54ab23ae1044b8b4c6a9ae25a23891c71367ccddecd678c46fba6a8c2,13865846,2021-12-24,5222,0x8629396e39997886cf31fc77a2761c5a58247268,0xc9a54542b58ac3f64784097d4b014229ae40e450,0x8629396e39997886cf31fc77a2761c5a58247268,0xc9a54542b58ac3f64784097d4b014229ae40e450,10.5,43192.064999999995
0x2545c6265dc37cb5c209b8bb93ac79e05de757a435dc19be1b12f2bf0737e00d,13865825,2021-12-24,9863,0xc9a54542b58ac3f64784097d4b014229ae40e450,0xb229ecf127fa0b6819b0369a616aaefaf6c1c314,0xb229ecf127fa0b6819b0369a616aaefaf6c1c314,0xc9a54542b58ac3f64784097d4b014229ae40e450,5.4201,22295.743952999997
0x517adbc52a8a0a382e8dee6e5777689507ffec9ee4b16373b377284fed9798b6,13865770,2021-12-24,9788,0xc9a54542b58ac3f64784097d4b014229ae40e450,0x4df323b13f3d39183b6e40573600c10ea2f4ed57,0x4df323b13f3d39183b6e40573600c10ea2f4ed57,0xc9a54542b58ac3f64784097d4b014229ae40e450,4.3,17688.178999999996
0x1cb961ed80143f86c2c116a5c7030f3a53625b39ae553cc1cb1a7446f32d3a22,13865744,2021-12-24,14893,0x8ffa85a0c59cf23967eb31c060b2ca3a920276e1,0x24ac84cfdc4adb9dd00be88f755f3bd751a545df,0x8ffa85a0c59cf23967eb31c060b2ca3a920276e1,0x24ac84cfdc4adb9dd00be88f755f3bd751a545df,5.0,20567.649999999998
